transcript,Free_Energy
PB2015.13099.2_33,-53.6
PB2015.13099.2_32,-51.0
PB2015.13099.2_35,-57.7
PB2015.13099.2_34,-60.4
PB2015.13099.2_37,-56.3
PB2015.13099.2_36,-53.9
PB2015.13099.2_39,-50.0
PB2015.13099.2_38,-53.0
PB2015.42.1_59,-46.3
PB2015.42.1_58,-42.9
PB2015.42.1_51,-46.3
PB2015.42.1_50,-48.0
PB2015.42.1_53,-49.8
PB2015.42.1_52,-44.5
PB2015.42.1_55,-50.7
PB2015.42.1_54,-52.3
PB2015.42.1_57,-45.2
PB2015.42.1_56,-45.4
PB2015.4591.10_28,-24.8
PB2015.4591.10_29,-22.6
PB2015.4591.10_24,-16.1
PB2015.4591.10_25,-16.7
PB2015.4591.10_26,-20.8
PB2015.4591.10_27,-30.4
PB2015.4591.10_20,-21.9
PB2015.4591.10_21,-18.6
PB2015.4591.10_22,-16.4
PB2015.4591.10_23,-16.4
PB2015.16719.1_49,-41.6
PB2015.16719.1_48,-37.2
PB2015.16719.1_41,-33.5
PB2015.16719.1_40,-34.1
PB2015.16719.1_43,-32.5
PB2015.16719.1_42,-31.6
PB2015.16719.1_45,-37.3
PB2015.16719.1_44,-31.9
PB2015.16719.1_47,-39.6
PB2015.16719.1_46,-38.3
PB2015.499.1_29,-37.8
PB2015.499.1_28,-41.5
PB2015.499.1_21,-32.0
PB2015.499.1_20,-35.6
PB2015.499.1_23,-25.9
PB2015.499.1_22,-29.5
PB2015.499.1_25,-38.9
PB2015.499.1_24,-31.3
PB2015.499.1_27,-46.5
PB2015.499.1_26,-39.9
PB2015.8693.3_0,-49.6
PB2015.1078.1_17,-51.8
PB2015.1078.1_16,-53.1
PB2015.1078.1_15,-48.5
PB2015.1078.1_14,-44.6
PB2015.1078.1_13,-45.4
PB2015.1078.1_12,-38.7
PB2015.1078.1_11,-38.9
PB2015.1078.1_10,-28.6
PB2015.1078.1_19,-47.0
PB2015.1078.1_18,-40.2
PB2015.3512.8_42,-59.3
PB2015.3512.8_43,-49.0
PB2015.3512.8_40,-46.7
PB2015.3512.8_41,-47.1
PB2015.3512.8_46,-59.9
PB2015.3512.8_47,-60.3
PB2015.3512.8_44,-57.2
PB2015.3512.8_45,-58.5
PB2015.3512.8_48,-54.2
PB2015.3512.8_49,-54.8
PB2015.13989.4_9,-39.4
PB2015.13989.4_8,-40.4
PB2015.13989.4_7,-42.7
PB2015.13989.4_6,-46.3
PB2015.13989.4_5,-55.4
PB2015.13989.4_4,-57.3
PB2015.13989.4_3,-57.9
PB2015.13989.4_2,-49.1
PB2015.13989.4_1,-45.9
PB2015.13989.4_0,-48.5
PB2015.8693.3_3,-45.0
PB2015.9965.2_19,-34.7
PB2015.15838.2_80,-28.7
PB2015.10621.1_10,-52.4
PB2015.10621.1_11,-46.6
PB2015.9945.1_21,-15.4
PB2015.9945.1_20,-18.9
PB2015.9945.1_23,-16.5
PB2015.9945.1_22,-14.0
PB2015.9945.1_25,-23.0
PB2015.9945.1_24,-19.7
PB2015.9945.1_27,-35.3
PB2015.9945.1_26,-30.2
PB2015.9945.1_29,-25.4
PB2015.9945.1_28,-32.8
PB2015.9965.2_10,-23.2
PB2015.12681.2_46,-38.7
PB2015.12681.2_47,-30.8
PB2015.12681.2_44,-37.0
PB2015.12681.2_45,-37.0
PB2015.12681.2_42,-44.8
PB2015.12681.2_43,-39.8
PB2015.12681.2_40,-41.1
PB2015.12681.2_41,-44.6
PB2015.12681.2_48,-35.1
PB2015.12681.2_49,-32.1
PB2015.16392.1_19,-50.1
PB2015.16392.1_18,-41.3
PB2015.10163.2_0,-67.1
PB2015.16392.1_16,-39.9
PB2015.16392.1_15,-35.2
PB2015.10163.2_3,-58.5
PB2015.16392.1_13,-35.9
PB2015.16392.1_12,-32.0
PB2015.16392.1_11,-27.5
PB2015.16392.1_10,-29.4
PB2015.15570.4_1,-56.2
PB2015.15570.4_0,-64.5
PB2015.15570.4_3,-46.4
PB2015.15570.4_2,-51.7
PB2015.13503.1_152,-41.6
PB2015.16793.1_40,-36.4
PB2015.15961.6_11,-32.1
PB2015.15961.6_10,-38.8
PB2015.9749.1_0,-58.7
PB2015.9749.1_1,-65.2
PB2015.9749.1_2,-68.6
PB2015.9749.1_3,-72.6
PB2015.9749.1_4,-69.5
PB2015.9749.1_5,-71.2
PB2015.9749.1_6,-72.7
PB2015.9749.1_7,-74.2
PB2015.9749.1_8,-82.7
PB2015.9749.1_9,-84.0
PB2015.14547.4_8,-42.2
PB2015.14547.4_9,-37.2
PB2015.14547.4_4,-42.5
PB2015.14547.4_5,-47.0
PB2015.14547.4_6,-45.1
PB2015.14547.4_7,-45.0
PB2015.14547.4_0,-58.9
PB2015.14547.4_1,-55.1
PB2015.14547.4_2,-50.9
PB2015.14547.4_3,-43.8
PB2015.9749.1_12,-78.7
PB2015.9749.1_13,-73.1
PB2015.9749.1_10,-95.5
PB2015.9749.1_11,-86.9
PB2015.9749.1_16,-78.4
PB2015.9749.1_17,-84.5
PB2015.9749.1_14,-75.1
PB2015.9749.1_15,-76.9
PB2015.13083.1_1,-57.9
PB2015.13083.1_0,-52.7
PB2015.13083.1_2,-51.2
PB2015.4454.3_29,-21.8
PB2015.4454.3_28,-20.9
PB2015.4454.3_27,-23.3
PB2015.4454.3_26,-25.2
PB2015.4454.3_25,-18.1
PB2015.4454.3_24,-21.4
PB2015.4454.3_23,-23.2
PB2015.4454.3_22,-28.2
PB2015.4454.3_21,-31.4
PB2015.4454.3_20,-33.6
PB2015.4890.1_2,-40.6
PB2015.4890.1_3,-45.3
PB2015.4890.1_0,-38.5
PB2015.4890.1_1,-30.5
PB2015.12608.1_9,-41.0
PB2015.12608.1_8,-37.8
PB2015.12608.1_3,-57.3
PB2015.12608.1_2,-62.8
PB2015.12608.1_1,-65.3
PB2015.12608.1_0,-57.0
PB2015.12608.1_7,-34.1
PB2015.12608.1_6,-41.6
PB2015.12608.1_5,-48.0
PB2015.12608.1_4,-53.4
PB2015.7126.1_59,-35.0
PB2015.7126.1_58,-35.6
PB2015.5457.1_12,-70.7
PB2015.5457.1_13,-74.4
PB2015.5457.1_14,-62.4
PB2015.5457.1_15,-62.4
PB2015.5457.1_16,-64.9
PB2015.5457.1_17,-62.5
PB2015.7126.1_51,-26.6
PB2015.7126.1_50,-26.6
PB2015.7126.1_53,-25.4
PB2015.7126.1_52,-21.3
PB2015.7126.1_55,-35.4
PB2015.7126.1_54,-30.5
PB2015.7126.1_57,-35.0
PB2015.7126.1_56,-35.4
PB2015.2696.1_30,-61.1
PB2015.2696.1_31,-66.6
PB2015.2696.1_32,-61.7
PB2015.2696.1_33,-63.3
PB2015.2696.1_34,-68.9
PB2015.2696.1_35,-67.1
PB2015.2696.1_36,-61.4
PB2015.2696.1_37,-60.1
PB2015.2696.1_38,-62.0
PB2015.2696.1_39,-57.9
PB2015.6112.1_2,-62.0
PB2015.6112.1_1,-59.2
PB2015.6112.1_0,-65.9
PB2015.8891.4_6,-59.4
PB2015.8891.4_7,-50.6
PB2015.8891.4_4,-51.0
PB2015.8891.4_5,-50.9
PB2015.8891.4_2,-50.7
PB2015.8891.4_3,-46.4
PB2015.8891.4_0,-56.7
PB2015.8891.4_1,-57.7
PB2015.16118.1_6,-61.6
PB2015.16118.1_5,-60.4
PB2015.16118.1_4,-59.9
PB2015.16118.1_3,-60.8
PB2015.16118.1_2,-65.1
PB2015.8891.4_8,-50.1
PB2015.16118.1_0,-78.4
PB2015.13503.1_45,-34.0
PB2015.13503.1_44,-36.4
PB2015.13503.1_47,-27.4
PB2015.13503.1_46,-30.3
PB2015.13503.1_41,-43.3
PB2015.13503.1_40,-43.5
PB2015.13503.1_43,-43.3
PB2015.13503.1_42,-43.4
PB2015.13503.1_49,-28.4
PB2015.13503.1_48,-23.4
PB2015.15445.4_19,-36.7
PB2015.7635.1_8,-29.1
PB2015.7635.1_9,-30.7
PB2015.7635.1_6,-30.9
PB2015.7635.1_7,-29.3
PB2015.7635.1_4,-27.8
PB2015.7635.1_5,-30.3
PB2015.7635.1_2,-37.9
PB2015.7635.1_3,-36.3
PB2015.7635.1_0,-42.5
PB2015.7635.1_1,-43.3
PB2015.956.8_9,-49.6
PB2015.956.8_8,-47.7
PB2015.956.8_1,-63.1
PB2015.956.8_0,-66.6
PB2015.956.8_3,-60.4
PB2015.956.8_2,-66.1
PB2015.956.8_5,-59.5
PB2015.956.8_4,-64.4
PB2015.956.8_7,-50.5
PB2015.956.8_6,-56.4
PB2015.16623.2_59,-38.5
PB2015.16623.2_58,-40.5
PB2015.3510.7_18,-44.8
PB2015.3510.7_19,-42.1
PB2015.16623.2_51,-46.6
PB2015.16623.2_50,-32.4
PB2015.3510.7_10,-50.1
PB2015.16623.2_52,-47.8
PB2015.3510.7_16,-34.5
PB2015.16623.2_54,-45.3
PB2015.16623.2_57,-36.0
PB2015.3510.7_15,-42.5
PB2015.1728.1_12,-32.9
PB2015.1728.1_11,-28.4
PB2015.1728.1_10,-25.9
PB2015.4644.2_18,-59.7
PB2015.4644.2_19,-60.5
PB2015.4644.2_16,-55.4
PB2015.4644.2_17,-56.0
PB2015.4644.2_14,-52.0
PB2015.4644.2_15,-62.2
PB2015.4644.2_12,-46.6
PB2015.4644.2_13,-51.9
PB2015.4644.2_10,-54.0
PB2015.4644.2_11,-53.9
PB2015.15534.2_59,-54.0
PB2015.16057.2_44,-36.3
PB2015.2249.1_20,-38.5
PB2015.9047.16_14,-48.9
PB2015.9047.16_15,-39.7
PB2015.9047.16_16,-40.3
PB2015.9047.16_17,-28.7
PB2015.9047.16_10,-51.0
PB2015.9047.16_11,-46.0
PB2015.9047.16_12,-41.2
PB2015.9047.16_13,-49.2
PB2015.9047.16_18,-30.8
PB2015.9047.16_19,-34.4
PB2015.15520.2_4,-47.7
PB2015.15520.2_5,-55.6
PB2015.15520.2_6,-58.6
PB2015.15520.2_7,-57.4
PB2015.15520.2_0,-38.0
PB2015.15520.2_1,-40.2
PB2015.15520.2_2,-41.1
PB2015.15520.2_3,-43.9
PB2015.15520.2_8,-59.6
PB2015.15520.2_9,-61.9
PB2015.1678.1_11,-33.9
PB2015.1678.1_10,-40.8
PB2015.1678.1_13,-46.1
PB2015.1678.1_12,-40.7
PB2015.1678.1_14,-44.6
PB2015.10800.1_0,-58.1
PB2015.12166.9_24,-26.4
PB2015.12166.9_23,-24.2
PB2015.12166.9_22,-23.0
PB2015.12166.9_21,-28.9
PB2015.12166.9_20,-21.4
PB2015.5995.1_1,-32.6
PB2015.5995.1_0,-42.1
PB2015.5995.1_3,-39.7
PB2015.5995.1_2,-32.6
PB2015.5995.1_5,-31.2
PB2015.5995.1_4,-34.6
PB2015.5995.1_7,-30.0
PB2015.5995.1_6,-31.0
PB2015.5995.1_9,-26.2
PB2015.5995.1_8,-27.8
PB2015.3014.2_4,-47.5
PB2015.3014.2_5,-40.9
PB2015.3014.2_6,-42.6
PB2015.3014.2_7,-43.9
PB2015.3014.2_0,-49.7
PB2015.3014.2_1,-50.7
PB2015.3014.2_2,-51.6
PB2015.3014.2_3,-45.7
PB2015.3014.2_8,-43.9
PB2015.3014.2_9,-41.2
PB2015.6862.2_0,-45.2
PB2015.6862.2_1,-40.2
PB2015.6862.2_2,-41.7
PB2015.6862.2_3,-36.0
PB2015.11447.2_26,-51.6
PB2015.13655.3_22,-43.5
PB2015.13655.3_21,-44.5
PB2015.13655.3_20,-41.0
PB2015.14521.2_10,-37.4
PB2015.14521.2_11,-32.5
PB2015.14521.2_12,-32.2
PB2015.14521.2_13,-34.5
PB2015.14521.2_14,-27.7
PB2015.14521.2_15,-28.0
PB2015.14521.2_16,-27.3
PB2015.8535.5_0,-60.8
PB2015.8535.5_1,-60.7
PB2015.8535.5_2,-64.0
PB2015.7874.1_1,-63.0
PB2015.7874.1_0,-65.1
PB2015.7874.1_3,-59.0
PB2015.7874.1_2,-61.2
PB2015.7874.1_5,-52.7
PB2015.7874.1_4,-52.6
PB2015.7874.1_7,-34.7
PB2015.7874.1_6,-43.9
PB2015.7874.1_9,-41.6
PB2015.7874.1_8,-44.4
PB2015.13541.1_41,-25.4
PB2015.13541.1_40,-27.9
PB2015.13541.1_45,-33.8
PB2015.13541.1_44,-22.6
PB2015.4588.3_18,-42.4
PB2015.4588.3_19,-46.0
PB2015.4588.3_10,-12.3
PB2015.4588.3_11,-13.9
PB2015.4588.3_12,-18.8
PB2015.4588.3_13,-18.0
PB2015.4588.3_14,-33.1
PB2015.4588.3_15,-28.1
PB2015.4588.3_16,-34.0
PB2015.4588.3_17,-36.7
PB2015.2766.7_87,-44.5
PB2015.2766.7_86,-44.9
PB2015.2766.7_85,-48.7
PB2015.2766.7_84,-45.6
PB2015.2766.7_83,-45.4
PB2015.2766.7_82,-45.3
PB2015.2766.7_81,-35.8
PB2015.2766.7_80,-39.7
PB2015.2766.7_89,-39.9
PB2015.2766.7_88,-44.3
PB2015.14134.1_4,-41.8
PB2015.14134.1_3,-46.2
PB2015.14134.1_2,-42.7
PB2015.14134.1_1,-46.5
PB2015.14134.1_0,-53.6
PB2015.15631.1_72,-53.2
PB2015.15631.1_73,-49.3
PB2015.15631.1_70,-43.6
PB2015.15631.1_71,-50.6
PB2015.15631.1_76,-51.3
PB2015.15631.1_77,-55.0
PB2015.15631.1_74,-49.7
PB2015.15631.1_75,-47.4
PB2015.15631.1_78,-55.4
PB2015.15631.1_79,-58.6
PB2015.12417.2_30,-31.2
PB2015.12417.2_31,-28.9
PB2015.5195.1_24,-30.8
PB2015.5195.1_25,-25.9
PB2015.5195.1_20,-29.1
PB2015.5195.1_21,-29.0
PB2015.5195.1_22,-28.4
PB2015.5195.1_23,-28.9
PB2015.16195.1_6,-44.0
PB2015.16195.1_7,-44.6
PB2015.16195.1_4,-42.4
PB2015.16195.1_5,-47.9
PB2015.16195.1_2,-52.9
PB2015.16195.1_3,-45.6
PB2015.16195.1_0,-56.4
PB2015.16195.1_1,-53.0
PB2015.16195.1_8,-35.7
PB2015.16195.1_9,-31.1
PB2015.2686.1_3,-56.5
PB2015.2686.1_2,-57.6
PB2015.2686.1_1,-60.8
PB2015.2686.1_0,-55.1
PB2015.5809.5_11,-31.2
PB2015.5809.5_10,-38.3
PB2015.10704.2_2,-24.0
PB2015.10704.2_1,-32.2
PB2015.10704.2_0,-33.6
PB2015.2757.1_4,-54.7
PB2015.2757.1_5,-52.6
PB2015.2757.1_6,-61.0
PB2015.2757.1_0,-54.6
PB2015.2757.1_1,-59.0
PB2015.2757.1_2,-60.2
PB2015.2757.1_3,-56.9
PB2015.9493.1_2,-41.2
PB2015.9493.1_3,-51.3
PB2015.9493.1_0,-39.8
PB2015.9493.1_1,-39.7
PB2015.9493.1_4,-48.4
PB2015.10423.1_58,-35.2
PB2015.10423.1_59,-42.5
PB2015.10423.1_50,-46.2
PB2015.10423.1_51,-39.7
PB2015.10423.1_52,-48.1
PB2015.10423.1_53,-50.9
PB2015.10423.1_54,-52.1
PB2015.10423.1_55,-47.9
PB2015.10423.1_56,-45.1
PB2015.10423.1_57,-36.7
PB2015.8986.2_33,-53.2
PB2015.8986.2_32,-42.6
PB2015.16051.1_24,-16.1
PB2015.8986.2_30,-41.6
PB2015.8986.2_37,-48.4
PB2015.8986.2_36,-42.0
PB2015.8986.2_35,-44.2
PB2015.8986.2_34,-52.9
PB2015.8986.2_39,-50.9
PB2015.8986.2_38,-54.3
PB2015.2766.7_268,-36.1
PB2015.2766.7_269,-40.7
PB2015.2766.7_260,-54.7
PB2015.2766.7_261,-45.5
PB2015.2766.7_262,-49.3
PB2015.2766.7_263,-42.1
PB2015.2766.7_264,-39.0
PB2015.2766.7_265,-33.5
PB2015.2766.7_266,-30.2
PB2015.2766.7_267,-29.7
PB2015.7049.5_19,-11.9
PB2015.7049.5_18,-15.4
PB2015.7049.5_15,-13.1
PB2015.7049.5_14,-17.8
PB2015.7049.5_17,-13.4
PB2015.7049.5_16,-11.3
PB2015.7049.5_11,-23.6
PB2015.7049.5_10,-23.8
PB2015.7049.5_13,-20.4
PB2015.7049.5_12,-21.7
PB2015.2730.6_6,-40.9
PB2015.2730.6_4,-43.7
PB2015.2730.6_5,-44.3
PB2015.2730.6_2,-46.9
PB2015.2730.6_3,-45.7
PB2015.2730.6_0,-55.2
PB2015.2730.6_1,-52.4
PB2015.6379.2_9,-49.8
PB2015.6379.2_8,-50.5
PB2015.6379.2_3,-55.7
PB2015.6379.2_2,-58.1
PB2015.6379.2_1,-57.8
PB2015.6379.2_0,-68.4
PB2015.6379.2_7,-50.7
PB2015.6379.2_6,-48.3
PB2015.6379.2_5,-54.1
PB2015.6379.2_4,-51.8
PB2015.8489.2_3,-25.4
PB2015.8489.2_2,-26.6
PB2015.8489.2_1,-34.4
PB2015.8489.2_0,-45.2
PB2015.8489.2_7,-47.8
PB2015.8489.2_6,-40.4
PB2015.8489.2_5,-33.9
PB2015.8489.2_4,-26.5
PB2015.8489.2_9,-42.6
PB2015.8489.2_8,-39.1
PB2015.11119.6_27,-38.2
PB2015.11119.6_26,-36.5
PB2015.11119.6_25,-41.0
PB2015.11119.6_24,-39.1
PB2015.11119.6_23,-39.4
PB2015.11119.6_22,-37.4
PB2015.11119.6_21,-35.7
PB2015.11119.6_20,-33.4
PB2015.11119.6_29,-32.6
PB2015.11119.6_28,-37.1
PB2015.15206.1_27,-28.3
PB2015.15206.1_26,-23.8
PB2015.15206.1_25,-29.1
PB2015.15206.1_24,-26.9
PB2015.15206.1_23,-29.4
PB2015.15206.1_22,-31.3
PB2015.15206.1_21,-36.1
PB2015.15206.1_20,-32.7
PB2015.13680.1_12,-41.9
PB2015.13680.1_13,-43.9
PB2015.13680.1_10,-41.5
PB2015.13680.1_11,-35.0
PB2015.15206.1_29,-21.7
PB2015.15206.1_28,-29.1
PB2015.2663.1_8,-40.2
PB2015.2663.1_9,-38.9
PB2015.2663.1_0,-58.3
PB2015.2663.1_1,-62.9
PB2015.2663.1_2,-67.7
PB2015.2663.1_3,-71.3
PB2015.2663.1_4,-66.6
PB2015.2663.1_5,-46.6
PB2015.2663.1_6,-47.3
PB2015.2663.1_7,-40.6
PB2015.2499.5_22,-43.2
PB2015.2809.1_14,-61.2
PB2015.2809.1_15,-67.8
PB2015.2809.1_16,-73.9
PB2015.2809.1_17,-60.9
PB2015.2809.1_10,-66.4
PB2015.2809.1_11,-62.2
PB2015.2809.1_12,-58.2
PB2015.2809.1_13,-61.6
PB2015.2809.1_18,-60.2
PB2015.2809.1_19,-50.4
PB2015.8598.1_28,-44.5
PB2015.8598.1_29,-50.0
PB2015.8598.1_22,-40.7
PB2015.8598.1_23,-36.2
PB2015.8598.1_20,-43.7
PB2015.8598.1_21,-46.8
PB2015.8598.1_26,-38.0
PB2015.8598.1_27,-37.2
PB2015.8598.1_24,-35.9
PB2015.8598.1_25,-35.4
PB2015.13503.1_15,-45.4
PB2015.2177.4_9,-72.1
PB2015.2177.4_8,-75.6
PB2015.2177.4_5,-72.5
PB2015.2177.4_4,-69.5
PB2015.2177.4_7,-70.0
PB2015.2177.4_6,-69.8
PB2015.2177.4_1,-60.9
PB2015.2177.4_0,-66.2
PB2015.2177.4_3,-68.7
PB2015.2177.4_2,-64.5
PB2015.927.6_20,-22.3
PB2015.927.6_21,-19.8
PB2015.10722.3_54,-14.1
PB2015.10722.3_55,-14.1
PB2015.10722.3_56,-14.1
PB2015.10722.3_57,-8.1
PB2015.10722.3_50,-19.4
PB2015.10722.3_51,-17.7
PB2015.10722.3_52,-19.3
PB2015.10722.3_53,-15.6
PB2015.10722.3_58,-16.5
PB2015.10722.3_59,-15.1
PB2015.3081.3_40,-59.3
PB2015.3081.3_41,-52.4
PB2015.3081.3_42,-44.9
PB2015.3081.3_43,-39.6
PB2015.3081.3_44,-40.2
PB2015.3081.3_45,-38.4
PB2015.3081.3_46,-32.0
PB2015.3081.3_47,-19.5
PB2015.15606.1_4,-66.1
PB2015.3081.3_49,-17.5
PB2015.15606.1_0,-71.0
PB2015.15606.1_1,-71.3
PB2015.15606.1_2,-70.2
PB2015.15606.1_3,-73.8
PB2015.16639.3_9,-34.4
PB2015.16639.3_8,-34.4
PB2015.16639.3_1,-57.9
PB2015.16639.3_0,-57.8
PB2015.16639.3_3,-66.5
PB2015.16639.3_2,-59.1
PB2015.16639.3_5,-45.2
PB2015.16639.3_4,-50.8
PB2015.16639.3_7,-40.8
PB2015.16639.3_6,-42.7
PB2015.13073.4_11,-47.7
PB2015.13073.4_10,-50.5
PB2015.13073.4_13,-47.6
PB2015.13073.4_12,-43.1
PB2015.7321.5_4,-21.7
PB2015.7321.5_5,-28.0
PB2015.7321.5_6,-35.9
PB2015.9908.2_28,-50.8
PB2015.7321.5_0,-31.0
PB2015.7321.5_1,-27.4
PB2015.7321.5_2,-22.7
PB2015.7321.5_3,-22.0
PB2015.9908.2_23,-67.6
PB2015.9908.2_22,-63.9
PB2015.9908.2_21,-64.7
PB2015.9908.2_20,-70.1
PB2015.9908.2_27,-50.5
PB2015.9908.2_26,-58.4
PB2015.9908.2_25,-63.7
PB2015.9908.2_24,-69.2
PB2015.11990.2_0,-64.9
PB2015.12264.3_26,-60.7
PB2015.12264.3_27,-53.7
PB2015.9887.1_3,-36.8
PB2015.9887.1_2,-39.8
PB2015.9887.1_5,-34.7
PB2015.12264.3_23,-52.8
PB2015.9887.1_7,-37.7
PB2015.9887.1_6,-30.4
PB2015.12264.3_28,-58.4
PB2015.12264.3_29,-58.3
PB2015.15287.1_4,-54.1
PB2015.15287.1_1,-45.8
PB2015.15287.1_0,-46.4
PB2015.15287.1_3,-45.3
PB2015.15287.1_2,-46.9
PB2015.6378.3_13,-52.6
PB2015.6378.3_12,-61.1
PB2015.6378.3_11,-66.7
PB2015.6378.3_10,-66.9
PB2015.6378.3_17,-39.9
PB2015.6378.3_16,-42.7
PB2015.6378.3_15,-48.2
PB2015.6378.3_14,-53.0
PB2015.6378.3_19,-24.2
PB2015.6378.3_18,-24.6
PB2015.28.7_7,-67.9
PB2015.28.7_6,-49.5
PB2015.28.7_5,-51.5
PB2015.28.7_4,-53.4
PB2015.28.7_3,-55.6
PB2015.28.7_2,-62.9
PB2015.28.7_1,-69.0
PB2015.28.7_0,-69.5
PB2015.28.7_9,-66.7
PB2015.28.7_8,-82.8
PB2015.3017.1_0,-36.0
PB2015.3017.1_1,-35.1
PB2015.3017.1_2,-39.7
PB2015.3017.1_3,-38.3
PB2015.11990.2_6,-47.3
PB2015.2499.5_19,-49.5
PB2015.2499.5_18,-46.0
PB2015.2499.5_11,-48.1
PB2015.2499.5_10,-47.0
PB2015.2499.5_13,-52.7
PB2015.2499.5_12,-50.0
PB2015.2499.5_15,-48.4
PB2015.2499.5_14,-51.4
PB2015.2499.5_17,-40.4
PB2015.2499.5_16,-44.0
PB2015.4839.1_1,-68.1
PB2015.4839.1_0,-66.2
PB2015.4839.1_3,-51.0
PB2015.13124.1_38,-38.3
PB2015.4839.1_5,-31.3
PB2015.4839.1_4,-44.0
PB2015.4839.1_7,-24.3
PB2015.4839.1_6,-27.0
PB2015.4839.1_9,-21.3
PB2015.13124.1_32,-34.7
PB2015.13124.1_31,-30.6
PB2015.13124.1_30,-24.3
PB2015.13124.1_37,-42.0
PB2015.13124.1_36,-39.1
PB2015.13124.1_35,-40.5
PB2015.13124.1_34,-31.9
PB2015.14190.1_33,-43.6
PB2015.14190.1_32,-47.7
PB2015.14190.1_31,-48.7
PB2015.14190.1_30,-49.4
PB2015.14190.1_37,-34.2
PB2015.14190.1_36,-35.3
PB2015.14190.1_35,-42.9
PB2015.14190.1_34,-38.4
PB2015.14190.1_39,-45.4
PB2015.14190.1_38,-39.3
PB2015.16640.5_3,-31.4
PB2015.16640.5_2,-35.3
PB2015.16640.5_1,-38.4
PB2015.16640.5_0,-44.7
PB2015.6205.1_4,-67.5
PB2015.6205.1_5,-62.9
PB2015.6205.1_6,-58.1
PB2015.6205.1_7,-53.0
PB2015.6205.1_0,-52.8
PB2015.6205.1_1,-55.0
PB2015.6205.1_2,-57.4
PB2015.6205.1_3,-61.1
PB2015.6205.1_8,-51.0
PB2015.6205.1_9,-45.4
PB2015.4475.1_9,-25.7
PB2015.4475.1_8,-21.0
PB2015.4475.1_5,-34.5
PB2015.4475.1_4,-36.9
PB2015.4475.1_7,-24.9
PB2015.4475.1_6,-34.1
PB2015.4475.1_1,-41.5
PB2015.4475.1_0,-48.1
PB2015.4475.1_3,-36.4
PB2015.4475.1_2,-38.4
PB2015.10280.7_17,-41.9
PB2015.10280.7_16,-57.9
PB2015.10280.7_15,-51.8
PB2015.10280.7_14,-50.3
PB2015.10280.7_13,-51.8
PB2015.10280.7_12,-53.4
PB2015.10280.7_11,-51.2
PB2015.10280.7_10,-56.5
PB2015.10280.7_19,-38.1
PB2015.10280.7_18,-39.9
PB2015.14674.1_45,-21.6
PB2015.14674.1_44,-26.3
PB2015.14674.1_47,-21.5
PB2015.14674.1_46,-23.3
PB2015.14674.1_41,-39.7
PB2015.14674.1_40,-35.7
PB2015.14674.1_43,-23.7
PB2015.14674.1_42,-30.4
PB2015.14674.1_49,-17.0
PB2015.14674.1_48,-20.8
PB2015.1921.1_4,-59.1
PB2015.1921.1_5,-59.7
PB2015.1921.1_6,-58.1
PB2015.1921.1_7,-52.5
PB2015.1921.1_0,-54.3
PB2015.1921.1_1,-58.9
PB2015.1921.1_2,-63.7
PB2015.1921.1_3,-59.5
PB2015.1921.1_8,-52.6
PB2015.1921.1_9,-50.1
PB2015.14672.3_161,-44.5
PB2015.14672.3_160,-33.4
PB2015.14672.3_163,-48.3
PB2015.14672.3_162,-45.3
PB2015.10388.2_6,-62.2
PB2015.14672.3_167,-49.0
PB2015.14672.3_166,-41.4
PB2015.2281.4_48,-22.4
PB2015.13455.2_0,-51.9
PB2015.11846.1_6,-48.5
PB2015.11846.1_7,-44.4
PB2015.11846.1_4,-58.2
PB2015.11846.1_5,-62.2
PB2015.11846.1_2,-68.0
PB2015.11846.1_3,-62.4
PB2015.11846.1_0,-64.8
PB2015.11846.1_1,-65.8
PB2015.11846.1_8,-38.6
PB2015.11846.1_9,-38.2
PB2015.15537.1_12,-44.1
PB2015.15537.1_11,-37.9
PB2015.15537.1_10,-39.9
PB2015.10309.1_9,-64.0
PB2015.10309.1_8,-60.5
PB2015.10309.1_1,-68.1
PB2015.10309.1_0,-72.0
PB2015.10309.1_3,-59.6
PB2015.10309.1_2,-57.6
PB2015.10309.1_5,-58.2
PB2015.10309.1_4,-57.9
PB2015.10309.1_7,-58.7
PB2015.10309.1_6,-57.7
PB2015.5880.2_1,-55.3
PB2015.5880.2_0,-65.3
PB2015.6663.2_3,-42.5
PB2015.6663.2_2,-46.5
PB2015.6663.2_1,-41.3
PB2015.6663.2_0,-49.6
PB2015.6663.2_7,-29.5
PB2015.6663.2_6,-34.2
PB2015.6663.2_5,-41.8
PB2015.6663.2_4,-37.6
PB2015.9794.1_2,-40.8
PB2015.9794.1_3,-35.6
PB2015.9794.1_0,-44.4
PB2015.9794.1_1,-39.8
PB2015.6225.1_11,-49.0
PB2015.6174.5_17,-29.1
PB2015.6174.5_16,-27.8
PB2015.6174.5_15,-30.3
PB2015.6174.5_14,-20.9
PB2015.6174.5_13,-21.7
PB2015.6174.5_12,-22.6
PB2015.6174.5_11,-20.8
PB2015.6174.5_10,-15.9
PB2015.12800.4_18,-41.0
PB2015.12800.4_19,-35.0
PB2015.12800.4_16,-44.5
PB2015.12800.4_17,-40.7
PB2015.12800.4_14,-40.2
PB2015.12800.4_15,-43.1
PB2015.12800.4_12,-38.6
PB2015.12800.4_13,-43.6
PB2015.12800.4_10,-31.6
PB2015.12800.4_11,-30.6
PB2015.11447.2_30,-48.7
PB2015.11447.2_31,-40.3
