transcript,Free_Energy
PB2015.11583.2_2,-13.6
PB2015.11583.2_9,-8.6
PB2015.11583.2_8,-12.4
PB2015.13877.1_10,-10.6
PB2015.13842.3_0,-31.2
PB2015.8693.3_14,-18.9
PB2015.4745.6_4,-26.0
PB2015.13461.1_1,-19.9
PB2015.473.3_53,-20.4
PB2015.473.3_51,-19.0
PB2015.7094.3_4,-27.2
PB2015.13858.3_18,-20.1
PB2015.2635.4_40,-9.4
PB2015.3144.6_3,-26.0
PB2015.13461.1_0,-18.0
PB2015.473.3_54,-11.2
PB2015.2635.4_42,-10.3
PB2015.11073.1_7,-15.7
PB2015.2260.2_1,-25.7
PB2015.803.3_39,-9.3
PB2015.803.3_38,-9.0
PB2015.803.3_33,-18.3
PB2015.803.3_32,-17.4
PB2015.803.3_31,-15.9
PB2015.803.3_30,-17.8
PB2015.803.3_37,-7.6
PB2015.803.3_36,-7.6
PB2015.299.3_12,-16.8
PB2015.803.3_34,-19.1
PB2015.13409.4_4,-28.6
PB2015.13409.4_5,-24.9
PB2015.13409.4_2,-27.2
PB2015.13409.4_3,-30.9
PB2015.13409.4_0,-27.3
PB2015.13409.4_1,-26.3
PB2015.1548.1_3,-7.1
PB2015.1548.1_2,-5.1
PB2015.11073.1_4,-16.0
PB2015.1548.1_0,-5.9
PB2015.1548.1_7,-20.6
PB2015.1548.1_6,-13.3
PB2015.1548.1_5,-13.2
PB2015.1548.1_4,-13.0
PB2015.1279.3_25,-7.7
PB2015.6995.1_5,-31.6
PB2015.4745.6_7,-26.5
PB2015.1279.3_27,-13.8
PB2015.13461.1_2,-19.4
PB2015.2525.1_24,-10.6
PB2015.1279.3_26,-12.3
PB2015.11546.1_15,-17.0
PB2015.12350.1_4,-20.2
PB2015.13079.1_25,-25.6
PB2015.13079.1_24,-15.4
PB2015.8719.1_11,-18.5
PB2015.13079.1_21,-11.0
PB2015.2525.1_26,-11.1
PB2015.13079.1_23,-11.3
PB2015.1279.3_20,-6.1
PB2015.10120.1_32,-27.8
PB2015.2525.1_27,-12.5
PB2015.6995.1_2,-22.6
PB2015.2525.1_20,-4.4
PB2015.1279.3_22,-7.7
PB2015.2525.1_21,-8.4
PB2015.12350.1_3,-16.0
PB2015.14588.11_18,-11.9
PB2015.2525.1_23,-6.9
PB2015.3659.1_3,-22.1
PB2015.13746.2_4,-20.6
PB2015.13746.2_5,-17.5
PB2015.13746.2_6,-21.4
PB2015.13746.2_7,-15.1
PB2015.13746.2_0,-17.6
PB2015.9914.4_8,-13.3
PB2015.13746.2_2,-28.8
PB2015.13746.2_3,-27.1
PB2015.9914.4_5,-19.1
PB2015.9914.4_4,-19.5
PB2015.9914.4_7,-10.3
PB2015.9914.4_6,-12.1
PB2015.13746.2_8,-19.8
PB2015.13746.2_9,-22.3
PB2015.9914.4_3,-22.3
PB2015.9914.4_2,-32.5
PB2015.1903.10_3,-20.8
PB2015.11073.1_0,-20.1
PB2015.1903.10_2,-22.6
PB2015.15584.9_3,-22.6
PB2015.4553.3_7,-15.8
PB2015.15584.9_2,-32.2
PB2015.1903.10_7,-23.6
PB2015.1903.10_6,-24.3
PB2015.2766.7_149,-10.1
PB2015.2321.1_19,-13.1
PB2015.8808.2_38,-8.1
PB2015.8808.2_39,-12.3
PB2015.1903.10_5,-21.0
PB2015.2766.7_141,-6.2
PB2015.8808.2_33,-22.0
PB2015.8808.2_30,-29.0
PB2015.15382.2_0,-35.1
PB2015.2766.7_145,-17.6
PB2015.8808.2_37,-8.7
PB2015.2766.7_147,-25.2
PB2015.8808.2_35,-11.8
PB2015.1169.5_1,-15.9
PB2015.500.6_38,-5.7
PB2015.500.6_36,-3.6
PB2015.500.6_37,-4.7
PB2015.500.6_34,-9.1
PB2015.500.6_35,-9.1
PB2015.500.6_32,-9.2
PB2015.500.6_33,-14.4
PB2015.500.6_30,-11.4
PB2015.500.6_31,-15.0
PB2015.3361.1_0,-13.5
PB2015.6056.1_95,-20.9
PB2015.6056.1_96,-26.8
PB2015.6056.1_97,-25.4
PB2015.6056.1_90,-15.8
PB2015.13258.2_22,-17.1
PB2015.6056.1_92,-25.1
PB2015.13258.2_20,-14.6
PB2015.15261.1_1,-24.2
PB2015.3361.1_9,-12.7
PB2015.15261.1_3,-15.3
PB2015.15261.1_2,-19.1
PB2015.15261.1_5,-10.1
PB2015.6056.1_99,-20.2
PB2015.15261.1_7,-9.4
PB2015.15261.1_6,-8.8
PB2015.2668.1_114,-19.3
PB2015.2260.2_9,-16.3
PB2015.2003.1_4,-26.2
PB2015.2003.1_5,-27.8
PB2015.2003.1_6,-31.8
PB2015.2003.1_7,-32.1
PB2015.2003.1_0,-19.7
PB2015.2003.1_1,-27.8
PB2015.2003.1_2,-29.7
PB2015.2003.1_3,-23.1
PB2015.2003.1_8,-30.7
PB2015.2003.1_9,-22.5
PB2015.484.1_63,-15.1
PB2015.484.1_62,-24.2
PB2015.484.1_61,-17.6
PB2015.484.1_60,-12.9
PB2015.484.1_67,-13.1
PB2015.5148.1_11,-11.1
PB2015.484.1_65,-11.0
PB2015.484.1_64,-11.6
PB2015.2922.3_0,-32.8
PB2015.484.1_69,-12.2
PB2015.484.1_68,-12.4
PB2015.10710.6_4,-25.0
PB2015.10710.6_5,-17.0
PB2015.10710.6_6,-19.8
PB2015.10710.6_7,-23.2
PB2015.10710.6_0,-24.0
PB2015.10710.6_1,-24.0
PB2015.10710.6_2,-25.3
PB2015.10710.6_3,-26.3
PB2015.10710.6_8,-26.1
PB2015.10710.6_9,-30.5
PB2015.1799.1_9,-17.4
PB2015.1799.1_8,-18.3
PB2015.1799.1_7,-17.4
PB2015.1799.1_6,-18.6
PB2015.1799.1_5,-20.3
PB2015.1799.1_4,-24.1
PB2015.1799.1_3,-22.8
PB2015.1799.1_2,-31.6
PB2015.1799.1_1,-35.1
PB2015.1799.1_0,-29.5
PB2015.15524.1_7,-19.6
PB2015.15524.1_6,-26.8
PB2015.15524.1_5,-42.9
PB2015.1078.1_29,-22.0
PB2015.15524.1_3,-15.9
PB2015.5148.1_19,-30.3
PB2015.4074.5_58,-25.3
PB2015.15524.1_0,-20.2
PB2015.4074.5_56,-9.3
PB2015.4074.5_57,-25.7
PB2015.4074.5_54,-5.5
PB2015.4074.5_55,-6.3
PB2015.4074.5_52,-5.1
PB2015.4074.5_53,-9.3
PB2015.4074.5_50,-12.2
PB2015.15524.1_8,-17.6
PB2015.12543.4_162,-21.8
PB2015.8525.8_58,-8.2
PB2015.13300.4_5,-11.0
PB2015.13300.4_6,-13.0
PB2015.13300.4_7,-12.7
PB2015.15118.1_3,-13.2
PB2015.8604.8_2,-27.7
PB2015.8604.8_3,-25.2
PB2015.8604.8_0,-20.5
PB2015.8604.8_1,-26.9
PB2015.3282.2_19,-8.6
PB2015.8604.8_4,-20.4
PB2015.8604.8_5,-18.1
PB2015.8551.1_1,-12.3
PB2015.13852.3_28,-23.5
PB2015.13852.3_29,-29.0
PB2015.13852.3_24,-19.1
PB2015.13852.3_25,-15.6
PB2015.13852.3_26,-22.0
PB2015.13852.3_27,-18.3
PB2015.13852.3_20,-33.2
PB2015.13852.3_21,-25.6
PB2015.13852.3_22,-21.7
PB2015.13852.3_23,-18.7
PB2015.9488.2_6,-12.8
PB2015.4764.8_14,-6.0
PB2015.4764.8_11,-14.1
PB2015.4764.8_10,-12.7
PB2015.4764.8_13,-9.0
PB2015.4764.8_12,-10.0
PB2015.3282.2_11,-12.4
PB2015.8551.1_9,-10.5
PB2015.3282.2_17,-9.9
PB2015.15748.1_2,-14.1
PB2015.4451.2_0,-18.2
PB2015.15748.1_1,-21.0
PB2015.4451.2_1,-18.5
PB2015.3282.2_14,-12.5
PB2015.15035.1_14,-21.8
PB2015.4670.2_15,-23.0
PB2015.4670.2_14,-12.6
PB2015.4670.2_17,-25.0
PB2015.4451.2_3,-8.3
PB2015.4670.2_11,-6.8
PB2015.4670.2_10,-7.5
PB2015.4670.2_13,-9.6
PB2015.4670.2_12,-10.6
PB2015.4451.2_4,-15.8
PB2015.4670.2_19,-12.5
PB2015.4670.2_18,-19.6
PB2015.11249.1_7,-23.8
PB2015.11249.1_6,-24.8
PB2015.11249.1_5,-25.8
PB2015.11249.1_4,-21.1
PB2015.11249.1_3,-25.6
PB2015.11249.1_2,-24.5
PB2015.3292.2_18,-24.5
PB2015.12460.1_8,-15.2
PB2015.3292.2_16,-23.9
PB2015.12460.1_6,-14.3
PB2015.12460.1_5,-17.1
PB2015.12460.1_4,-20.4
PB2015.3292.2_12,-17.4
PB2015.12460.1_2,-30.4
PB2015.12460.1_1,-23.5
PB2015.12460.1_0,-26.1
PB2015.2695.3_88,-17.6
PB2015.14341.1_2,-32.4
PB2015.2169.4_85,-13.5
PB2015.2169.4_84,-7.7
PB2015.2169.4_87,-19.4
PB2015.2169.4_86,-19.9
PB2015.2169.4_81,-10.0
PB2015.2169.4_80,-14.0
PB2015.2169.4_83,-11.0
PB2015.2169.4_82,-14.9
PB2015.2169.4_89,-18.8
PB2015.2169.4_88,-18.0
PB2015.4325.1_0,-19.5
PB2015.3614.1_2,-26.0
PB2015.5143.1_78,-13.2
PB2015.5143.1_79,-15.7
PB2015.5143.1_70,-26.4
PB2015.5143.1_71,-21.6
PB2015.5143.1_72,-23.1
PB2015.5143.1_73,-14.7
PB2015.13518.4_24,-25.2
PB2015.5143.1_75,-36.0
PB2015.13518.4_26,-18.7
PB2015.13518.4_27,-21.1
PB2015.13669.4_6,-14.1
PB2015.13669.4_7,-10.9
PB2015.13669.4_4,-26.4
PB2015.13669.4_5,-19.4
PB2015.13669.4_2,-37.0
PB2015.13669.4_3,-25.6
PB2015.13669.4_0,-32.1
PB2015.13669.4_1,-34.8
PB2015.543.1_32,-12.8
PB2015.543.1_33,-15.1
PB2015.543.1_30,-16.4
PB2015.543.1_31,-16.7
PB2015.543.1_36,-13.5
PB2015.543.1_37,-13.7
PB2015.543.1_34,-12.8
PB2015.543.1_35,-6.4
PB2015.543.1_38,-13.9
PB2015.543.1_39,-20.9
PB2015.9322.1_9,-21.6
PB2015.16349.6_0,-28.9
PB2015.2058.3_10,-20.9
PB2015.2058.3_11,-29.9
PB2015.10073.5_2,-27.9
PB2015.9795.3_5,-14.7
PB2015.9795.3_4,-14.7
PB2015.9795.3_7,-29.2
PB2015.9795.3_6,-26.1
PB2015.9795.3_1,-7.9
PB2015.9795.3_0,-13.3
PB2015.9795.3_3,-6.0
PB2015.9795.3_2,-5.1
PB2015.9795.3_9,-21.7
PB2015.9795.3_8,-29.6
PB2015.6070.5_9,-18.3
PB2015.6560.1_18,-14.5
PB2015.6560.1_19,-10.7
PB2015.9488.2_9,-19.3
PB2015.9488.2_8,-16.5
PB2015.6560.1_12,-7.1
PB2015.9488.2_4,-10.9
PB2015.6560.1_10,-34.8
PB2015.6560.1_11,-16.5
PB2015.6560.1_16,-12.5
PB2015.6560.1_17,-13.1
PB2015.6560.1_14,-5.3
PB2015.6560.1_15,-5.3
PB2015.15009.12_50,-4.3
PB2015.101.1_0,-12.0
PB2015.101.1_1,-11.4
PB2015.14670.9_9,-6.5
PB2015.12298.2_13,-15.1
PB2015.12298.2_12,-15.0
PB2015.12298.2_11,-11.2
PB2015.12298.2_10,-11.2
PB2015.12298.2_17,-30.0
PB2015.12298.2_16,-26.7
PB2015.9479.3_18,-22.0
PB2015.9479.3_19,-21.7
PB2015.9479.3_16,-17.2
PB2015.9479.3_17,-12.7
PB2015.9479.3_14,-18.2
PB2015.9479.3_15,-19.5
PB2015.9479.3_12,-22.2
PB2015.9479.3_13,-21.6
PB2015.9479.3_10,-19.3
PB2015.9479.3_11,-18.4
PB2015.28.7_15,-34.2
PB2015.580.1_11,-18.2
PB2015.580.1_10,-19.7
PB2015.2695.3_87,-17.1
PB2015.580.1_13,-7.7
PB2015.6056.1_105,-16.8
PB2015.6056.1_104,-11.2
PB2015.6056.1_107,-9.9
PB2015.6056.1_106,-19.2
PB2015.6056.1_101,-18.5
PB2015.13066.1_19,-4.4
PB2015.6056.1_103,-22.2
PB2015.6056.1_102,-22.7
PB2015.13066.1_14,-9.1
PB2015.13066.1_15,-9.1
PB2015.13066.1_16,0
PB2015.13066.1_17,0
PB2015.6056.1_109,-16.5
PB2015.13066.1_11,-23.0
PB2015.13066.1_12,-22.4
PB2015.13066.1_13,-14.9
PB2015.1285.1_1,-28.4
PB2015.3616.1_16,-33.5
PB2015.580.1_16,-3.1
PB2015.3616.1_15,-23.6
PB2015.11855.1_18,-28.8
PB2015.11855.1_19,-31.5
PB2015.3616.1_14,-25.7
PB2015.11855.1_10,-31.4
PB2015.11855.1_11,-36.2
PB2015.11855.1_12,-25.8
PB2015.11855.1_13,-26.1
PB2015.11855.1_14,-33.3
PB2015.479.4_10,-14.1
PB2015.11855.1_16,-31.7
PB2015.1285.1_4,-17.1
PB2015.3298.1_5,-25.5
PB2015.3298.1_4,-28.1
PB2015.3298.1_7,-19.7
PB2015.3298.1_6,-25.5
PB2015.11009.1_1,-29.1
PB2015.1285.1_7,-14.2
PB2015.12392.2_29,-11.7
PB2015.11009.1_2,-28.0
PB2015.12392.2_27,-13.3
PB2015.12392.2_26,-10.9
PB2015.12392.2_25,-8.4
PB2015.3616.1_10,-22.2
PB2015.3298.1_9,-19.3
PB2015.3298.1_8,-21.0
PB2015.12392.2_21,-2.6
PB2015.12392.2_20,-3.4
PB2015.4842.4_6,-21.0
PB2015.4842.4_7,-17.5
PB2015.4842.4_4,-29.9
PB2015.4842.4_5,-21.2
PB2015.4842.4_2,-33.2
PB2015.4842.4_3,-28.2
PB2015.4842.4_0,-24.7
PB2015.4842.4_1,-29.1
PB2015.5745.1_0,-36.7
PB2015.5745.1_1,-37.4
PB2015.11566.1_131,-17.4
PB2015.11566.1_130,-14.3
PB2015.11566.1_137,-3.2
PB2015.11566.1_136,-9.5
PB2015.11566.1_135,-11.6
PB2015.4842.4_9,-22.0
PB2015.1647.3_1,-18.8
PB2015.1647.3_0,-18.1
PB2015.1647.3_3,-9.0
PB2015.1647.3_2,-13.6
PB2015.1647.3_5,-11.8
PB2015.1647.3_4,-11.1
PB2015.1647.3_7,-13.2
PB2015.1647.3_6,-11.3
PB2015.1647.3_9,-9.9
PB2015.1647.3_8,-10.3
PB2015.12381.1_59,-20.7
PB2015.12381.1_58,-33.7
PB2015.12381.1_57,-40.1
PB2015.12381.1_56,-39.2
PB2015.16232.2_5,-18.6
PB2015.16232.2_4,-18.8
PB2015.12381.1_53,-33.1
PB2015.12381.1_52,-37.7
PB2015.12381.1_51,-39.5
PB2015.12381.1_50,-34.9
PB2015.15764.2_10,-33.7
PB2015.15764.2_11,-23.7
PB2015.15764.2_12,-26.4
PB2015.2522.1_17,-29.6
PB2015.7582.1_13,-16.9
PB2015.7430.2_8,-22.6
PB2015.14883.12_43,-16.8
PB2015.10391.3_11,-15.4
PB2015.7582.1_11,-13.9
PB2015.10391.3_16,-11.3
PB2015.14883.12_41,-13.0
PB2015.13618.26_8,-13.7
PB2015.15035.1_40,-21.5
PB2015.7430.2_2,-18.3
PB2015.7430.2_3,-12.6
PB2015.10391.3_18,-10.4
PB2015.7950.5_206,-19.2
PB2015.1360.1_3,-20.6
PB2015.7950.5_204,-12.2
PB2015.13618.26_6,-16.1
PB2015.7950.5_202,-11.6
PB2015.7950.5_203,-18.0
PB2015.7950.5_200,-27.9
PB2015.14235.5_21,-11.9
PB2015.12719.1_0,-31.6
PB2015.7430.2_6,-19.6
PB2015.12719.1_2,-14.7
PB2015.12719.1_3,-13.2
PB2015.12719.1_4,-23.4
PB2015.14235.5_22,-12.7
PB2015.7950.5_208,-28.3
PB2015.7950.5_209,-30.2
PB2015.50.1_8,-18.2
PB2015.50.1_9,-28.1
PB2015.14235.5_23,-15.0
PB2015.7430.2_4,-17.8
PB2015.50.1_0,-29.8
PB2015.14235.5_24,-17.7
PB2015.50.1_2,-25.2
PB2015.7430.2_5,-18.6
PB2015.50.1_4,-19.1
PB2015.50.1_5,-24.3
PB2015.50.1_6,-21.3
PB2015.50.1_7,-24.5
PB2015.12543.4_178,-22.1
PB2015.12543.4_179,-18.5
PB2015.8889.5_65,-13.5
PB2015.3840.4_2,-20.4
PB2015.8889.5_63,-8.6
PB2015.8889.5_62,-7.6
PB2015.3840.4_7,-15.3
PB2015.8889.5_60,-3.7
PB2015.12543.4_170,-15.6
PB2015.12543.4_171,-16.9
PB2015.12543.4_172,-10.5
PB2015.12543.4_173,-16.9
PB2015.12543.4_174,-13.0
PB2015.12543.4_175,-16.1
PB2015.8889.5_69,-7.5
PB2015.8889.5_68,-4.7
PB2015.15533.5_19,-10.5
PB2015.15533.5_18,-6.3
PB2015.15533.5_17,-8.4
PB2015.15533.5_16,-24.2
PB2015.15533.5_15,-24.8
PB2015.15533.5_14,-21.6
PB2015.15533.5_13,-14.7
PB2015.15533.5_12,-13.3
PB2015.15533.5_11,-11.6
PB2015.15533.5_10,-14.0
PB2015.5632.1_3,-14.6
PB2015.5632.1_2,-9.0
PB2015.5632.1_1,0
PB2015.5632.1_0,0
PB2015.5632.1_4,-14.7
PB2015.2833.1_19,-20.6
PB2015.2833.1_18,-32.3
PB2015.2833.1_11,-17.7
PB2015.2833.1_10,-26.5
PB2015.2833.1_13,-21.9
PB2015.2833.1_12,-20.6
PB2015.2833.1_15,-25.6
PB2015.2833.1_14,-20.0
PB2015.2833.1_17,-16.1
PB2015.2833.1_16,-22.0
PB2015.6286.1_7,-10.2
PB2015.659.2_68,-4.5
PB2015.16048.1_1,-28.5
PB2015.16048.1_0,-25.5
PB2015.16048.1_3,-16.9
PB2015.659.2_61,-19.3
PB2015.659.2_66,-9.2
PB2015.16048.1_4,-16.7
PB2015.659.2_64,-10.4
PB2015.659.2_65,-7.3
PB2015.10120.1_8,-16.4
PB2015.10120.1_9,-5.8
PB2015.12847.5_32,-17.7
PB2015.12847.5_30,-10.4
PB2015.12847.5_31,-13.1
PB2015.10120.1_0,-24.3
PB2015.10120.1_1,-19.0
PB2015.10120.1_2,-12.3
PB2015.10120.1_3,-11.0
PB2015.10120.1_4,-9.5
PB2015.10120.1_5,-15.6
PB2015.10120.1_6,-21.9
PB2015.10120.1_7,-17.7
PB2015.16523.2_32,-19.2
PB2015.16523.2_33,-14.5
PB2015.16523.2_30,-22.5
PB2015.16523.2_31,-19.7
PB2015.16523.2_36,-18.7
PB2015.16523.2_37,-15.1
PB2015.16523.2_34,-21.5
PB2015.16523.2_35,-17.0
PB2015.13568.1_1,-23.9
PB2015.13568.1_0,-23.2
PB2015.16523.2_38,-9.9
PB2015.13568.1_2,-24.7
PB2015.13568.1_5,-14.8
PB2015.13568.1_4,-21.5
PB2015.13568.1_7,-26.0
PB2015.13568.1_6,-15.6
PB2015.13570.1_54,-7.4
PB2015.13570.1_55,-3.6
PB2015.13570.1_56,-17.5
PB2015.13570.1_57,-16.1
PB2015.13570.1_50,-15.8
PB2015.13570.1_51,-12.6
PB2015.13570.1_52,-12.6
PB2015.13570.1_53,-15.5
PB2015.13570.1_58,-13.0
PB2015.13570.1_59,-13.0
PB2015.42.1_5,-28.1
PB2015.10331.1_13,-9.4
PB2015.42.1_7,-21.9
PB2015.42.1_6,-17.8
PB2015.42.1_1,-26.8
PB2015.10331.1_17,-5.1
PB2015.10331.1_14,-7.7
PB2015.10331.1_15,-5.0
PB2015.16738.1_7,-28.4
PB2015.8978.4_22,-13.2
PB2015.8595.1_26,-13.2
PB2015.1972.1_0,-23.0
PB2015.1972.1_1,-24.8
PB2015.1972.1_2,-29.1
PB2015.1972.1_3,-24.5
PB2015.1972.1_4,-27.4
PB2015.1972.1_5,-22.9
PB2015.1972.1_6,-20.4
PB2015.1972.1_7,-24.1
PB2015.1972.1_8,-25.0
PB2015.1972.1_9,-19.6
PB2015.4494.1_2,-21.9
PB2015.4494.1_3,-21.1
PB2015.4494.1_0,-19.9
PB2015.4494.1_1,-22.2
PB2015.15561.2_9,-21.8
PB2015.15561.2_8,-12.3
PB2015.15561.2_5,-1.6
PB2015.15561.2_4,-3.9
PB2015.15561.2_7,-5.5
PB2015.15561.2_6,-1.6
PB2015.15561.2_1,-11.5
PB2015.15561.2_0,-8.5
PB2015.15561.2_3,-7.5
PB2015.15561.2_2,-8.8
PB2015.16679.1_3,-9.6
PB2015.16679.1_2,-9.8
PB2015.16679.1_1,-8.5
PB2015.16679.1_0,-13.7
PB2015.16679.1_7,-9.5
PB2015.16679.1_6,-9.5
PB2015.16679.1_5,-12.8
PB2015.16679.1_4,-7.5
PB2015.16679.1_9,-9.5
PB2015.16679.1_8,-9.5
PB2015.8449.3_8,-30.9
PB2015.8449.3_9,-30.2
PB2015.8449.3_6,-30.6
PB2015.8449.3_7,-29.7
PB2015.8449.3_4,-39.4
PB2015.8449.3_5,-42.2
PB2015.8449.3_2,-25.2
PB2015.8449.3_3,-31.5
PB2015.8449.3_0,-19.2
PB2015.8449.3_1,-23.0
PB2015.1583.5_0,-14.3
PB2015.1583.5_1,-22.2
PB2015.1583.5_2,-15.3
PB2015.1583.5_3,-19.0
PB2015.1583.5_4,-26.2
PB2015.1583.5_5,-23.1
PB2015.1583.5_6,-18.2
PB2015.1583.5_7,-17.5
PB2015.1583.5_8,-17.6
PB2015.1583.5_9,-15.6
PB2015.16738.1_4,-27.1
PB2015.11989.1_2,-32.8
PB2015.9740.1_6,-21.8
PB2015.11989.1_4,-23.4
PB2015.3018.4_3,-35.2
PB2015.16303.1_5,-13.1
PB2015.4399.3_3,-9.6
PB2015.16738.1_3,-31.4
PB2015.10148.3_10,-16.1
PB2015.10148.3_11,-17.3
PB2015.4399.3_0,-19.1
PB2015.4399.3_1,-17.0
PB2015.16303.1_1,-25.2
PB2015.3018.4_0,-18.7
PB2015.16303.1_0,-27.2
PB2015.4399.3_4,-6.1
PB2015.4399.3_5,-9.8
PB2015.13684.2_14,-16.8
PB2015.10382.3_8,-24.2
PB2015.16738.1_1,-28.7
PB2015.2942.6_22,-22.1
PB2015.2942.6_23,-16.6
PB2015.2942.6_20,-21.5
PB2015.2942.6_21,-19.8
PB2015.13966.2_1,-35.7
PB2015.2942.6_24,-30.3
PB2015.2942.6_25,-27.4
PB2015.12764.6_28,-18.3
PB2015.12764.6_29,-15.0
PB2015.12764.6_26,-12.1
PB2015.12764.6_27,-9.9
PB2015.12764.6_24,-19.9
PB2015.12764.6_25,-14.7
PB2015.12764.6_22,-27.6
PB2015.12764.6_23,-24.8
PB2015.12764.6_20,-19.4
PB2015.12764.6_21,-17.7
PB2015.6035.2_4,-12.7
PB2015.6035.2_5,-13.3
PB2015.6035.2_6,-12.0
PB2015.6035.2_7,-13.6
PB2015.6035.2_0,-28.3
PB2015.6035.2_1,-26.9
PB2015.9317.3_1,-32.2
PB2015.9317.3_0,-33.4
PB2015.3731.2_8,-18.5
PB2015.6035.2_8,-16.1
PB2015.6035.2_9,-22.3
PB2015.3731.2_9,-16.0
PB2015.13808.1_9,-22.3
PB2015.14104.11_8,-36.8
PB2015.14104.11_9,-26.4
PB2015.10870.1_39,-21.6
PB2015.14104.11_4,-34.9
PB2015.14104.11_5,-27.5
PB2015.14104.11_6,-35.2
PB2015.14104.11_7,-37.1
PB2015.14104.11_0,-30.2
PB2015.14104.11_1,-23.8
PB2015.14104.11_2,-22.9
PB2015.14104.11_3,-27.8
PB2015.11252.2_0,-29.5
PB2015.8254.17_10,-13.1
PB2015.16125.1_11,-19.5
PB2015.6981.1_19,-21.0
PB2015.6981.1_18,-18.3
PB2015.6981.1_17,-17.8
PB2015.6981.1_16,-10.5
PB2015.6981.1_15,-13.4
PB2015.6981.1_14,-5.2
PB2015.6981.1_13,-8.4
PB2015.6981.1_12,-13.1
PB2015.6981.1_11,-21.7
PB2015.6981.1_10,-23.6
PB2015.447.1_3,-27.8
PB2015.10870.1_37,-34.1
PB2015.447.1_2,-24.0
PB2015.447.1_1,-26.6
PB2015.847.1_87,-11.5
PB2015.434.1_3,-19.2
PB2015.15875.1_8,-30.4
PB2015.15875.1_9,-25.5
PB2015.15875.1_0,-30.2
PB2015.15875.1_1,-32.3
PB2015.15875.1_2,-21.6
PB2015.15875.1_3,-26.4
PB2015.15875.1_4,-24.9
PB2015.15875.1_5,-26.8
PB2015.15875.1_6,-25.6
PB2015.15875.1_7,-26.8
PB2015.4610.5_10,-19.0
PB2015.434.1_2,-24.9
PB2015.3209.1_8,-16.0
PB2015.6167.1_19,-16.8
PB2015.6167.1_18,-11.6
PB2015.6167.1_17,-20.4
PB2015.6167.1_16,-23.4
PB2015.6167.1_15,-21.7
PB2015.6167.1_14,-17.9
PB2015.6167.1_13,-15.5
PB2015.6167.1_12,-17.8
PB2015.6167.1_11,-23.7
PB2015.6167.1_10,-28.3
PB2015.6062.1_10,-12.2
PB2015.6448.2_52,-16.1
PB2015.6448.2_50,-25.2
PB2015.6448.2_51,-27.2
PB2015.10870.1_32,-20.3
PB2015.9477.3_6,-14.3
PB2015.12839.2_4,-14.4
PB2015.9477.3_7,-16.3
PB2015.9477.3_4,-11.8
PB2015.11252.2_1,-30.4
PB2015.13629.1_19,-15.0
PB2015.9477.3_5,-14.8
PB2015.2396.2_0,-21.2
PB2015.2396.2_1,-27.9
PB2015.13629.1_13,-18.5
PB2015.13629.1_12,-22.3
PB2015.13629.1_11,-14.9
PB2015.13629.1_10,-12.1
PB2015.13629.1_17,-19.1
PB2015.15629.8_22,-4.6
PB2015.13629.1_15,-21.5
PB2015.13629.1_14,-18.1
PB2015.13528.1_24,-12.6
PB2015.13528.1_25,-12.1
PB2015.16593.1_1,-4.7
PB2015.40.8_1,-26.1
PB2015.13528.1_20,-14.1
PB2015.3209.1_5,-17.4
PB2015.13528.1_22,-14.5
PB2015.13528.1_23,-12.0
PB2015.9477.3_1,-22.5
PB2015.13808.1_0,-21.5
PB2015.16106.5_17,-12.8
PB2015.3081.3_23,-22.4
PB2015.12608.1_22,-27.5
PB2015.12608.1_23,-28.1
PB2015.12608.1_20,-19.6
PB2015.12608.1_21,-19.4
PB2015.11613.1_8,-19.3
PB2015.11613.1_9,-17.6
PB2015.13993.2_10,-31.7
PB2015.11613.1_2,-18.7
PB2015.11613.1_3,-23.4
PB2015.11613.1_0,-24.6
PB2015.11613.1_1,-16.7
PB2015.11613.1_6,-26.1
PB2015.11613.1_7,-26.5
PB2015.11613.1_4,-35.2
PB2015.11613.1_5,-28.7
PB2015.1225.3_37,-1.8
PB2015.1225.3_36,-6.9
PB2015.1225.3_35,-6.9
PB2015.1225.3_34,-20.3
PB2015.1225.3_33,-12.7
PB2015.1225.3_32,-10.8
PB2015.1225.3_31,-15.7
PB2015.1225.3_30,-13.6
PB2015.1225.3_39,-0.6
PB2015.1225.3_38,-0.1
PB2015.15035.1_36,-12.3
PB2015.10729.1_7,-29.8
PB2015.2522.1_19,-24.1
PB2015.8978.4_136,-17.7
PB2015.8978.4_137,-20.2
PB2015.8978.4_134,-18.0
PB2015.8978.4_135,-16.0
PB2015.531.1_1,-40.5
PB2015.8978.4_133,-10.1
PB2015.531.1_3,-31.7
PB2015.8978.4_131,-12.4
PB2015.8978.4_138,-18.8
PB2015.8978.4_139,-18.7
PB2015.13639.2_0,-32.8
PB2015.16593.1_5,-15.7
PB2015.15921.5_2,-24.1
PB2015.15921.5_0,-22.4
PB2015.15921.5_1,-24.8
PB2015.16071.2_9,-20.3
PB2015.12208.2_0,-27.2
PB2015.12208.2_1,-30.2
PB2015.12208.2_2,-24.8
PB2015.12208.2_3,-22.6
PB2015.12208.2_4,-23.5
PB2015.12208.2_5,-16.2
PB2015.6594.3_68,-18.9
PB2015.12208.2_7,-15.2
PB2015.890.1_26,-10.3
PB2015.6594.3_67,-8.8
PB2015.6594.3_64,-16.8
PB2015.890.1_25,-8.5
PB2015.6594.3_62,-28.4
